id,date_time,temperature,humidity,wind_speed,weather_description,clouds
4285,2024-09-03 09:00:00,18.36,83,4.12,broken clouds,75
4286,2024-09-03 10:00:00,19.55,77,3.6,scattered clouds,40
4287,2024-09-03 11:00:00,20.55,73,4.12,scattered clouds,40
4288,2024-09-03 12:00:00,21.38,69,3.6,scattered clouds,40
4289,2024-09-03 13:00:00,22.25,65,4.63,scattered clouds,40
4290,2024-09-01 14:00:00,27.33,57,5.14,clear sky,0
4291,2024-09-01 15:00:00,26.93,58,5.14,clear sky,0
4292,2024-09-01 16:00:00,26.17,62,4.12,few clouds,20
4293,2024-09-01 17:00:00,24.93,66,4.12,few clouds,20
4294,2024-09-01 18:00:00,23.54,70,2.57,scattered clouds,40
4295,2024-09-01 19:00:00,22.1,72,1.54,clear sky,0
4296,2024-09-01 20:00:00,20.77,78,2.06,clear sky,0
4297,2024-09-01 21:00:00,19.87,80,1.54,clear sky,0
4298,2024-09-01 22:00:00,19.58,81,1.54,broken clouds,75
4299,2024-09-01 23:00:00,19.28,82,1.54,few clouds,20
4300,2024-09-02 00:00:00,18.94,84,2.06,few clouds,20
4301,2024-09-02 01:00:00,18.61,85,1.54,scattered clouds,40
4302,2024-09-02 02:00:00,18.3,85,2.06,few clouds,20
4303,2024-09-02 03:00:00,18.19,85,1.54,broken clouds,75
4304,2024-09-02 04:00:00,18.19,86,1.54,broken clouds,75
4305,2024-09-02 05:00:00,18.36,85,2.06,broken clouds,75
4306,2024-09-02 06:00:00,18.5,87,4.63,mist,75
4307,2024-09-02 07:00:00,18.6,87,4.63,mist,75
4308,2024-09-02 08:00:00,18.66,87,5.14,mist,75
4309,2024-09-02 09:00:00,18.95,85,4.63,broken clouds,75
4310,2024-09-02 10:00:00,18.92,85,6.17,broken clouds,75
4311,2024-09-02 11:00:00,18.81,85,5.66,mist,100
4312,2024-09-02 12:00:00,19.5,82,6.17,scattered clouds,40
4313,2024-09-02 13:00:00,19.85,81,5.14,scattered clouds,40
4314,2024-08-31 14:00:00,19.3,62,7.2,broken clouds,75
4315,2024-08-31 15:00:00,18.78,65,6.17,broken clouds,75
4316,2024-08-31 16:00:00,18.08,69,6.69,broken clouds,75
4317,2024-08-31 17:00:00,17.81,71,7.2,broken clouds,75
4318,2024-08-31 18:00:00,17.86,72,6.69,broken clouds,75
4319,2024-08-31 19:00:00,17.67,73,6.69,broken clouds,75
4320,2024-08-31 20:00:00,17.44,76,5.66,broken clouds,75
4321,2024-08-31 21:00:00,17.3,77,4.63,broken clouds,75
4322,2024-08-31 22:00:00,17.14,77,4.63,broken clouds,75
4323,2024-08-31 23:00:00,16.53,79,2.57,clear sky,0
4324,2024-09-01 00:00:00,15.97,80,2.06,clear sky,0
4325,2024-09-01 01:00:00,15.77,83,3.25,broken clouds,79
4326,2024-09-01 02:00:00,15.64,85,1.54,overcast clouds,89
4327,2024-09-01 03:00:00,15.75,85,1.54,overcast clouds,93
4328,2024-09-01 04:00:00,15.99,84,2.57,overcast clouds,95
4329,2024-09-01 05:00:00,16.29,84,4.12,scattered clouds,40
4330,2024-09-01 06:00:00,16.61,89,3.09,scattered clouds,40
4331,2024-09-01 07:00:00,17.29,84,3.6,mist,75
4332,2024-09-01 08:00:00,18.45,81,5.14,broken clouds,75
4333,2024-09-01 09:00:00,20.0,76,5.66,broken clouds,75
4334,2024-09-01 10:00:00,21.64,71,5.66,few clouds,20
4335,2024-09-01 11:00:00,23.5,69,6.17,clear sky,0
4336,2024-09-01 12:00:00,25.13,64,5.14,clear sky,0
4337,2024-09-01 13:00:00,26.6,60,4.63,clear sky,0
4338,2024-08-30 14:00:00,21.67,50,4.63,few clouds,20
4339,2024-08-30 15:00:00,21.51,51,5.14,clear sky,0
4340,2024-08-30 16:00:00,20.89,54,5.14,clear sky,0
4341,2024-08-30 17:00:00,20.09,56,4.12,clear sky,0
4342,2024-08-30 18:00:00,19.08,60,4.63,clear sky,0
4343,2024-08-30 19:00:00,17.56,66,3.09,clear sky,0
4344,2024-08-30 20:00:00,16.47,71,4.63,clear sky,0
4345,2024-08-30 21:00:00,15.63,74,3.6,clear sky,0
4346,2024-08-30 22:00:00,14.99,76,4.12,clear sky,0
4347,2024-08-30 23:00:00,14.49,77,4.12,clear sky,0
4348,2024-08-31 00:00:00,14.28,78,3.6,clear sky,0
4349,2024-08-31 01:00:00,14.04,79,3.09,few clouds,20
4350,2024-08-31 02:00:00,14.08,79,1.34,overcast clouds,99
4351,2024-08-31 03:00:00,14.32,79,3.6,clear sky,0
4352,2024-08-31 04:00:00,14.37,79,4.63,clear sky,0
4353,2024-08-31 05:00:00,14.41,79,4.63,overcast clouds,98
4354,2024-08-31 06:00:00,14.53,84,5.14,few clouds,20
4355,2024-08-31 07:00:00,15.08,80,4.63,light rain,40
4356,2024-08-31 08:00:00,15.58,80,4.63,light intensity drizzle,40
4357,2024-08-31 09:00:00,16.67,79,5.66,broken clouds,75
4358,2024-08-31 10:00:00,17.8,76,7.72,broken clouds,75
4359,2024-08-31 11:00:00,18.83,68,8.23,broken clouds,75
4360,2024-08-31 12:00:00,19.02,66,8.75,broken clouds,75
4361,2024-08-31 13:00:00,19.2,65,8.23,scattered clouds,40
4362,2024-08-29 14:00:00,21.74,48,4.12,scattered clouds,40
4363,2024-08-29 15:00:00,21.61,48,4.63,clear sky,0
4364,2024-08-29 16:00:00,21.32,45,3.6,clear sky,0
4365,2024-08-29 17:00:00,20.71,50,4.12,clear sky,0
4366,2024-08-29 18:00:00,19.96,50,4.12,clear sky,0
4367,2024-08-29 19:00:00,18.39,56,2.57,clear sky,0
4368,2024-08-29 20:00:00,16.36,65,2.06,clear sky,0
4369,2024-08-29 21:00:00,15.09,68,2.06,clear sky,0
4370,2024-08-29 22:00:00,14.21,70,2.06,clear sky,0
4371,2024-08-29 23:00:00,13.57,71,1.03,clear sky,0
4372,2024-08-30 00:00:00,12.51,75,1.03,clear sky,0
4373,2024-08-30 01:00:00,12.31,74,1.03,clear sky,0
4374,2024-08-30 02:00:00,11.8,77,1.03,clear sky,0
4375,2024-08-30 03:00:00,11.68,75,0.51,clear sky,0
4376,2024-08-30 04:00:00,11.02,88,1.54,clear sky,0
4377,2024-08-30 05:00:00,10.66,89,1.03,clear sky,0
4378,2024-08-30 06:00:00,11.58,84,1.03,clear sky,0
4379,2024-08-30 07:00:00,13.17,80,2.06,clear sky,0
4380,2024-08-30 08:00:00,14.83,73,2.06,clear sky,0
4381,2024-08-30 09:00:00,16.58,67,2.57,clear sky,0
4382,2024-08-30 10:00:00,18.91,60,3.6,clear sky,0
4383,2024-08-30 11:00:00,20.05,56,4.12,clear sky,0
4384,2024-08-30 12:00:00,20.94,49,4.12,clear sky,0
4385,2024-08-30 13:00:00,21.45,48,4.63,clear sky,0
4386,2024-08-28 14:00:00,27.35,47,5.14,clear sky,0
4387,2024-08-28 15:00:00,27.08,47,5.66,clear sky,0
4388,2024-08-28 16:00:00,25.9,50,5.14,clear sky,0
4389,2024-08-28 17:00:00,24.63,55,5.14,clear sky,0
4390,2024-08-28 18:00:00,23.25,59,2.57,clear sky,0
4391,2024-08-28 19:00:00,21.86,66,2.06,clear sky,0
4392,2024-08-28 20:00:00,20.86,69,1.54,clear sky,0
4393,2024-08-28 21:00:00,19.8,71,2.57,clear sky,0
4394,2024-08-28 22:00:00,18.85,72,3.6,clear sky,0
4395,2024-08-28 23:00:00,17.57,75,2.06,clear sky,0
4396,2024-08-29 00:00:00,16.54,76,3.6,clear sky,0
4397,2024-08-29 01:00:00,15.49,78,1.03,clear sky,0
4398,2024-08-29 02:00:00,14.37,80,2.06,clear sky,0
4399,2024-08-29 03:00:00,13.69,80,2.57,clear sky,0
4400,2024-08-29 04:00:00,12.82,83,2.06,clear sky,0
4401,2024-08-29 05:00:00,12.3,83,2.85,scattered clouds,32
4402,2024-08-29 06:00:00,12.18,85,2.57,clear sky,0
4403,2024-08-29 07:00:00,13.17,83,2.57,clear sky,0
4404,2024-08-29 08:00:00,15.09,77,3.6,clear sky,0
4405,2024-08-29 09:00:00,17.13,67,3.6,clear sky,0
4406,2024-08-29 10:00:00,18.94,60,4.12,clear sky,0
4407,2024-08-29 11:00:00,19.94,56,4.63,few clouds,20
4408,2024-08-29 12:00:00,21.18,51,5.14,few clouds,20
4409,2024-08-29 13:00:00,21.32,49,5.66,few clouds,20
4410,2024-08-27 14:00:00,24.24,48,6.69,clear sky,0
4411,2024-08-27 15:00:00,24.45,48,6.17,clear sky,0
4412,2024-08-27 16:00:00,23.93,50,6.17,clear sky,0
4413,2024-08-27 17:00:00,23.05,52,6.17,clear sky,0
4414,2024-08-27 18:00:00,21.24,56,3.6,clear sky,0
4415,2024-08-27 19:00:00,19.32,63,2.57,clear sky,0
4416,2024-08-27 20:00:00,17.58,68,2.57,clear sky,0
4417,2024-08-27 21:00:00,16.42,71,2.06,clear sky,0
4418,2024-08-27 22:00:00,15.76,71,2.06,clear sky,0
4419,2024-08-27 23:00:00,14.67,69,1.6,broken clouds,54
4420,2024-08-28 00:00:00,14.34,73,1.54,clear sky,0
4421,2024-08-28 01:00:00,13.94,78,1.54,clear sky,0
4422,2024-08-28 02:00:00,14.14,85,1.85,overcast clouds,88
4423,2024-08-28 03:00:00,13.76,88,2.11,overcast clouds,92
4424,2024-08-28 04:00:00,13.77,89,2.29,broken clouds,84
4425,2024-08-28 05:00:00,13.85,89,2.06,clear sky,0
4426,2024-08-28 06:00:00,14.26,89,2.11,broken clouds,78
4427,2024-08-28 07:00:00,15.58,87,2.1,overcast clouds,100
4428,2024-08-28 08:00:00,18.08,77,3.6,clear sky,0
4429,2024-08-28 09:00:00,20.49,67,3.6,clear sky,0
4430,2024-08-28 10:00:00,23.3,62,4.63,clear sky,0
4431,2024-08-28 11:00:00,25.0,58,5.66,clear sky,0
4432,2024-08-28 12:00:00,26.54,52,5.66,clear sky,0
4433,2024-08-28 13:00:00,26.87,49,6.17,clear sky,0
4434,2024-08-26 14:00:00,21.42,53,5.14,few clouds,20
4435,2024-08-26 15:00:00,21.49,55,5.66,few clouds,20
4436,2024-08-26 16:00:00,20.52,59,4.63,scattered clouds,40
4437,2024-08-26 17:00:00,20.32,60,5.14,few clouds,20
4438,2024-08-26 18:00:00,19.14,65,4.63,few clouds,20
4439,2024-08-26 19:00:00,17.47,70,4.63,clear sky,0
4440,2024-08-26 20:00:00,16.34,75,4.63,clear sky,0
4441,2024-08-26 21:00:00,15.66,80,5.14,clear sky,0
4442,2024-08-26 22:00:00,15.03,79,1.54,clear sky,0
4443,2024-08-26 23:00:00,14.93,83,0.51,few clouds,20
4444,2024-08-27 00:00:00,14.91,83,2.57,few clouds,20
4445,2024-08-27 01:00:00,14.86,83,2.06,clear sky,0
4446,2024-08-27 02:00:00,14.69,83,2.06,few clouds,20
4447,2024-08-27 03:00:00,14.67,85,1.54,few clouds,20
4448,2024-08-27 04:00:00,14.66,90,1.03,few clouds,20
4449,2024-08-27 05:00:00,14.84,85,1.54,broken clouds,75
4450,2024-08-27 06:00:00,15.27,86,4.12,scattered clouds,40
4451,2024-08-27 07:00:00,16.21,84,4.63,scattered clouds,40
4452,2024-08-27 08:00:00,17.62,80,6.17,few clouds,20
4453,2024-08-27 09:00:00,19.48,74,6.69,few clouds,20
4454,2024-08-27 10:00:00,21.05,68,4.63,few clouds,20
4455,2024-08-27 11:00:00,22.02,59,8.23,few clouds,20
4456,2024-08-27 12:00:00,22.8,55,8.23,few clouds,20
4457,2024-08-27 13:00:00,23.48,51,8.23,clear sky,0
4458,2024-08-25 14:00:00,18.89,59,7.2,scattered clouds,40
4459,2024-08-25 15:00:00,19.12,56,8.75,few clouds,20
4460,2024-08-25 16:00:00,19.21,53,8.23,few clouds,20
4461,2024-08-25 17:00:00,17.98,61,7.72,few clouds,20
4462,2024-08-25 18:00:00,16.92,65,6.17,few clouds,20
4463,2024-08-25 19:00:00,16.09,71,7.2,clear sky,0
4464,2024-08-25 20:00:00,15.79,76,6.17,clear sky,0
4465,2024-08-25 21:00:00,15.46,77,6.17,clear sky,0
4466,2024-08-25 22:00:00,15.25,79,4.63,scattered clouds,40
4467,2024-08-25 23:00:00,14.98,80,4.12,scattered clouds,40
4468,2024-08-26 00:00:00,14.76,81,4.12,light intensity drizzle,40
4469,2024-08-26 01:00:00,14.58,83,3.09,scattered clouds,40
4470,2024-08-26 02:00:00,14.71,84,2.06,scattered clouds,40
4471,2024-08-26 03:00:00,14.63,84,2.57,few clouds,20
4472,2024-08-26 04:00:00,14.47,85,2.57,few clouds,20
4473,2024-08-26 05:00:00,14.46,86,3.09,scattered clouds,40
4474,2024-08-26 06:00:00,14.27,85,2.57,scattered clouds,40
4475,2024-08-26 07:00:00,15.16,85,5.14,few clouds,20
4476,2024-08-26 08:00:00,16.43,81,4.63,scattered clouds,40
4477,2024-08-26 09:00:00,17.76,74,4.63,scattered clouds,40
4478,2024-08-26 10:00:00,19.15,65,5.14,scattered clouds,40
4479,2024-08-26 11:00:00,20.17,58,5.14,scattered clouds,40
4480,2024-08-26 12:00:00,20.94,56,5.14,scattered clouds,40
4481,2024-08-26 13:00:00,21.82,52,5.66,few clouds,20
4482,2024-08-24 14:00:00,15.16,87,6.17,light intensity drizzle,75
4483,2024-08-24 15:00:00,15.09,83,3.09,broken clouds,75
4484,2024-08-24 16:00:00,15.79,87,6.17,scattered clouds,40
4485,2024-08-24 17:00:00,16.13,80,4.63,few clouds,20
4486,2024-08-24 18:00:00,15.39,80,5.14,scattered clouds,40
4487,2024-08-24 19:00:00,14.52,80,4.12,scattered clouds,40
4488,2024-08-24 20:00:00,13.82,78,5.14,scattered clouds,40
4489,2024-08-24 21:00:00,12.97,81,4.63,clear sky,0
4490,2024-08-24 22:00:00,12.33,82,5.14,clear sky,0
4491,2024-08-24 23:00:00,11.75,83,4.12,clear sky,0
4492,2024-08-25 00:00:00,11.07,84,4.12,clear sky,0
4493,2024-08-25 01:00:00,10.6,84,2.06,clear sky,0
4494,2024-08-25 02:00:00,10.25,85,2.06,clear sky,0
4495,2024-08-25 03:00:00,10.0,86,2.57,clear sky,0
4496,2024-08-25 04:00:00,10.02,86,2.57,clear sky,0
4497,2024-08-25 05:00:00,9.92,91,2.06,clear sky,0
4498,2024-08-25 06:00:00,10.11,87,1.54,clear sky,0
4499,2024-08-25 07:00:00,11.51,85,4.12,clear sky,0
4500,2024-08-25 08:00:00,13.41,80,3.09,clear sky,0
4501,2024-08-25 09:00:00,15.31,75,4.63,few clouds,20
4502,2024-08-25 10:00:00,17.06,67,5.14,few clouds,20
4503,2024-08-25 11:00:00,18.11,60,6.17,few clouds,20
4504,2024-08-25 12:00:00,19.29,53,6.17,scattered clouds,40
4505,2024-08-25 13:00:00,19.35,55,7.2,few clouds,20
4506,2024-08-23 14:00:00,21.63,48,5.66,clear sky,0
4507,2024-08-23 15:00:00,21.29,47,5.14,few clouds,20
4508,2024-08-23 16:00:00,20.83,48,5.14,few clouds,20
4509,2024-08-23 17:00:00,19.95,53,5.66,few clouds,20
4510,2024-08-23 18:00:00,18.83,61,5.14,clear sky,0
4511,2024-08-23 19:00:00,17.57,66,5.14,clear sky,0
4512,2024-08-23 20:00:00,16.46,70,5.14,clear sky,0
4513,2024-08-23 21:00:00,15.93,72,5.14,clear sky,0
4514,2024-08-23 22:00:00,15.37,74,4.63,clear sky,0
4515,2024-08-23 23:00:00,15.19,75,1.54,clear sky,0
4516,2024-08-24 00:00:00,15.13,77,2.57,clear sky,0
4517,2024-08-24 01:00:00,14.91,77,2.06,light rain,0
4518,2024-08-24 02:00:00,14.56,81,1.54,light rain,100
4519,2024-08-24 03:00:00,13.88,83,2.57,moderate rain,100
4520,2024-08-24 04:00:00,13.42,84,2.06,moderate rain,100
4521,2024-08-24 05:00:00,13.22,85,1.54,light rain,100
4522,2024-08-24 06:00:00,13.2,85,0.51,light rain,75
4523,2024-08-24 07:00:00,13.6,91,1.54,drizzle rain,75
4524,2024-08-24 08:00:00,14.13,86,4.12,light intensity drizzle,75
4525,2024-08-24 09:00:00,14.7,87,6.17,moderate rain,100
4526,2024-08-24 10:00:00,15.24,88,4.12,broken clouds,75
4527,2024-08-24 11:00:00,15.4,88,3.09,moderate rain,75
4528,2024-08-24 12:00:00,15.59,88,2.57,light intensity drizzle rain,40
4529,2024-08-24 13:00:00,15.47,88,4.63,broken clouds,75
4530,2024-08-22 14:00:00,17.95,81,9.26,broken clouds,75
4531,2024-08-22 15:00:00,18.01,82,8.75,broken clouds,75
4532,2024-08-22 16:00:00,18.19,80,9.26,light intensity drizzle,75
4533,2024-08-22 17:00:00,18.03,79,8.23,broken clouds,75
4534,2024-08-22 18:00:00,17.85,80,8.23,broken clouds,75
4535,2024-08-22 19:00:00,17.84,83,8.23,light intensity drizzle,75
4536,2024-08-22 20:00:00,17.71,83,6.69,light intensity drizzle,75
4537,2024-08-22 21:00:00,17.67,83,7.72,light intensity drizzle,75
4538,2024-08-22 22:00:00,17.47,85,8.23,light rain,75
4539,2024-08-22 23:00:00,17.25,83,4.63,broken clouds,75
4540,2024-08-23 00:00:00,17.03,82,6.17,broken clouds,75
4541,2024-08-23 01:00:00,16.86,82,6.69,broken clouds,75
4542,2024-08-23 02:00:00,16.98,78,7.72,broken clouds,75
4543,2024-08-23 03:00:00,16.85,80,6.69,broken clouds,75
4544,2024-08-23 04:00:00,16.93,81,6.69,broken clouds,75
4545,2024-08-23 05:00:00,16.63,82,6.69,light intensity drizzle,75
4546,2024-08-23 06:00:00,16.77,91,9.26,broken clouds,75
4547,2024-08-23 07:00:00,17.34,84,8.75,mist,75
4548,2024-08-23 08:00:00,17.85,74,6.69,broken clouds,75
4549,2024-08-23 09:00:00,18.2,67,9.77,scattered clouds,40
4550,2024-08-23 10:00:00,19.08,63,8.75,scattered clouds,40
4551,2024-08-23 11:00:00,19.71,59,8.75,few clouds,20
4552,2024-08-23 12:00:00,20.71,53,7.72,few clouds,20
4553,2024-08-23 13:00:00,21.57,49,6.69,few clouds,20
4554,2024-08-21 14:00:00,19.63,51,5.66,scattered clouds,40
4555,2024-08-21 15:00:00,19.58,53,6.17,few clouds,20
4556,2024-08-21 16:00:00,19.42,58,6.17,few clouds,20
4557,2024-08-21 17:00:00,18.33,62,6.17,scattered clouds,40
4558,2024-08-21 18:00:00,17.68,65,6.17,scattered clouds,40
4559,2024-08-21 19:00:00,17.06,66,5.14,scattered clouds,40
4560,2024-08-21 20:00:00,16.35,69,6.17,broken clouds,75
4561,2024-08-21 21:00:00,15.74,74,4.63,few clouds,20
4562,2024-08-21 22:00:00,15.34,77,4.63,clear sky,0
4563,2024-08-21 23:00:00,14.86,78,3.09,clear sky,0
4564,2024-08-22 00:00:00,14.77,79,3.6,clear sky,0
4565,2024-08-22 01:00:00,14.61,80,4.63,clear sky,0
4566,2024-08-22 02:00:00,14.68,79,5.14,scattered clouds,40
4567,2024-08-22 03:00:00,14.84,77,5.14,few clouds,20
4568,2024-08-22 04:00:00,15.17,76,5.66,few clouds,20
4569,2024-08-22 05:00:00,15.58,76,5.66,few clouds,20
4570,2024-08-22 06:00:00,15.73,76,8.23,scattered clouds,40
4571,2024-08-22 07:00:00,15.77,77,10.29,scattered clouds,40
4572,2024-08-22 08:00:00,16.65,74,10.29,few clouds,20
4573,2024-08-22 09:00:00,17.49,73,11.32,broken clouds,75
4574,2024-08-22 10:00:00,17.68,76,9.77,broken clouds,75
4575,2024-08-22 11:00:00,17.68,76,10.29,broken clouds,75
4576,2024-08-22 12:00:00,18.23,75,10.29,broken clouds,75
4577,2024-08-22 13:00:00,17.62,80,7.72,broken clouds,75
4578,2024-08-20 14:00:00,21.57,52,6.17,scattered clouds,40
4579,2024-08-20 15:00:00,21.48,46,8.23,few clouds,20
4580,2024-08-20 16:00:00,21.2,42,7.72,clear sky,0
4581,2024-08-20 17:00:00,20.74,42,8.23,clear sky,0
4582,2024-08-20 18:00:00,19.36,43,8.23,clear sky,0
4583,2024-08-20 19:00:00,17.47,51,7.2,clear sky,0
4584,2024-08-20 20:00:00,16.08,57,4.63,clear sky,0
4585,2024-08-20 21:00:00,14.93,63,4.63,clear sky,0
4586,2024-08-20 22:00:00,14.1,68,4.12,clear sky,0
4587,2024-08-20 23:00:00,13.29,72,4.12,clear sky,0
4588,2024-08-21 00:00:00,12.78,74,3.6,clear sky,0
4589,2024-08-21 01:00:00,12.31,77,3.09,clear sky,0
4590,2024-08-21 02:00:00,11.99,78,2.57,clear sky,0
4591,2024-08-21 03:00:00,11.44,79,0.0,clear sky,0
4592,2024-08-21 04:00:00,10.98,80,2.06,clear sky,0
4593,2024-08-21 05:00:00,10.83,80,3.09,clear sky,0
4594,2024-08-21 06:00:00,11.25,80,3.6,clear sky,0
4595,2024-08-21 07:00:00,12.78,78,4.12,clear sky,0
4596,2024-08-21 08:00:00,14.56,70,4.63,clear sky,0
4597,2024-08-21 09:00:00,16.09,64,4.63,clear sky,0
4598,2024-08-21 10:00:00,17.51,58,6.17,few clouds,20
4599,2024-08-21 11:00:00,18.46,56,5.66,scattered clouds,40
4600,2024-08-21 12:00:00,19.55,52,5.66,scattered clouds,40
4601,2024-08-21 13:00:00,19.49,51,5.66,scattered clouds,40
4602,2024-08-19 14:00:00,20.17,58,7.2,scattered clouds,40
4603,2024-08-19 15:00:00,19.47,65,7.2,scattered clouds,40
4604,2024-08-19 16:00:00,19.15,66,7.2,few clouds,20
4605,2024-08-19 17:00:00,19.13,68,5.14,broken clouds,75
4606,2024-08-19 18:00:00,18.27,71,9.26,scattered clouds,40
4607,2024-08-19 19:00:00,17.53,73,8.23,few clouds,20
4608,2024-08-19 20:00:00,16.79,79,6.69,light rain,0
4609,2024-08-19 21:00:00,16.74,80,6.17,clear sky,0
4610,2024-08-19 22:00:00,16.83,80,6.17,clear sky,0
4611,2024-08-19 23:00:00,17.02,79,3.09,broken clouds,75
4612,2024-08-20 00:00:00,17.26,80,3.6,few clouds,20
4613,2024-08-20 01:00:00,17.32,81,3.6,broken clouds,75
4614,2024-08-20 02:00:00,17.4,82,3.09,broken clouds,75
4615,2024-08-20 03:00:00,17.45,82,4.12,broken clouds,75
4616,2024-08-20 04:00:00,17.42,84,3.6,light intensity drizzle,75
4617,2024-08-20 05:00:00,17.48,84,3.6,broken clouds,75
4618,2024-08-20 06:00:00,17.57,85,6.17,broken clouds,75
4619,2024-08-20 07:00:00,17.92,83,4.63,broken clouds,75
4620,2024-08-20 08:00:00,18.29,79,4.63,scattered clouds,40
4621,2024-08-20 09:00:00,19.44,72,6.17,scattered clouds,40
4622,2024-08-20 10:00:00,20.5,66,5.66,scattered clouds,40
4623,2024-08-20 11:00:00,21.21,62,5.66,scattered clouds,40
4624,2024-08-20 12:00:00,21.2,62,5.14,scattered clouds,40
4625,2024-08-20 13:00:00,21.36,59,6.69,scattered clouds,40
4626,2024-08-18 14:00:00,22.58,49,4.63,few clouds,20
4627,2024-08-18 15:00:00,22.85,46,4.63,clear sky,0
4628,2024-08-18 16:00:00,22.78,47,5.14,clear sky,0
4629,2024-08-18 17:00:00,22.29,48,4.63,clear sky,0
4630,2024-08-18 18:00:00,21.06,50,5.14,clear sky,0
4631,2024-08-18 19:00:00,19.63,55,4.63,clear sky,0
4632,2024-08-18 20:00:00,17.86,62,2.57,clear sky,0
4633,2024-08-18 21:00:00,16.28,68,2.57,clear sky,0
4634,2024-08-18 22:00:00,15.22,73,1.54,clear sky,0
4635,2024-08-18 23:00:00,14.4,75,1.03,clear sky,0
4636,2024-08-19 00:00:00,13.51,77,1.03,clear sky,0
4637,2024-08-19 01:00:00,12.59,80,1.03,clear sky,0
4638,2024-08-19 02:00:00,12.1,81,0.51,clear sky,0
4639,2024-08-19 03:00:00,11.68,83,0.51,clear sky,0
4640,2024-08-19 04:00:00,11.26,83,0.51,clear sky,0
4641,2024-08-19 05:00:00,10.97,85,0.0,clear sky,0
4642,2024-08-19 06:00:00,11.84,90,2.06,scattered clouds,37
4643,2024-08-19 07:00:00,13.76,85,2.57,clear sky,0
4644,2024-08-19 08:00:00,15.58,77,4.12,clear sky,0
4645,2024-08-19 09:00:00,17.23,70,5.14,few clouds,20
4646,2024-08-19 10:00:00,18.58,68,4.12,few clouds,20
4647,2024-08-19 11:00:00,19.31,66,4.63,broken clouds,75
4648,2024-08-19 12:00:00,19.32,61,5.66,broken clouds,75
4649,2024-08-19 13:00:00,19.64,62,4.12,scattered clouds,40
4650,2024-08-17 14:00:00,22.36,47,2.57,clear sky,0
4651,2024-08-17 15:00:00,22.65,46,4.12,clear sky,0
4652,2024-08-17 16:00:00,22.53,47,3.09,clear sky,0
4653,2024-08-17 17:00:00,22.07,48,3.6,clear sky,0
4654,2024-08-17 18:00:00,20.53,49,3.6,clear sky,0
4655,2024-08-17 19:00:00,19.04,54,3.09,clear sky,0
4656,2024-08-17 20:00:00,17.29,61,2.57,clear sky,0
4657,2024-08-17 21:00:00,16.43,65,4.63,clear sky,0
4658,2024-08-17 22:00:00,15.81,70,4.12,clear sky,0
4659,2024-08-17 23:00:00,14.97,74,2.06,clear sky,0
4660,2024-08-18 00:00:00,14.16,77,1.54,clear sky,0
4661,2024-08-18 01:00:00,13.63,78,2.06,clear sky,0
4662,2024-08-18 02:00:00,13.17,80,0.51,clear sky,0
4663,2024-08-18 03:00:00,12.57,83,1.03,clear sky,0
4664,2024-08-18 04:00:00,12.65,84,1.03,clear sky,0
4665,2024-08-18 05:00:00,12.83,85,1.03,clear sky,0
4666,2024-08-18 06:00:00,13.16,82,0.51,clear sky,0
4667,2024-08-18 07:00:00,14.47,82,2.57,scattered clouds,40
4668,2024-08-18 08:00:00,15.9,78,4.12,scattered clouds,40
4669,2024-08-18 09:00:00,17.54,69,5.66,scattered clouds,40
4670,2024-08-18 10:00:00,18.94,59,4.63,few clouds,20
4671,2024-08-18 11:00:00,20.1,56,4.12,scattered clouds,40
4672,2024-08-18 12:00:00,21.07,53,5.14,scattered clouds,40
4673,2024-08-18 13:00:00,22.19,49,4.12,scattered clouds,40
4674,2024-08-16 14:00:00,23.37,53,2.06,scattered clouds,40
4675,2024-08-16 15:00:00,23.72,53,2.57,few clouds,20
4676,2024-08-16 16:00:00,24.3,50,2.06,scattered clouds,40
4677,2024-08-16 17:00:00,23.44,53,4.12,few clouds,20
4678,2024-08-16 18:00:00,22.29,56,3.6,few clouds,20
4679,2024-08-16 19:00:00,20.51,67,2.57,few clouds,20
4680,2024-08-16 20:00:00,18.77,73,4.12,clear sky,0
4681,2024-08-16 21:00:00,17.67,75,4.12,clear sky,0
4682,2024-08-16 22:00:00,16.64,78,4.12,clear sky,0
4683,2024-08-16 23:00:00,15.18,79,1.54,clear sky,0
4684,2024-08-17 00:00:00,14.19,80,1.54,clear sky,0
4685,2024-08-17 01:00:00,13.73,82,1.03,clear sky,0
4686,2024-08-17 02:00:00,13.4,82,1.03,clear sky,0
4687,2024-08-17 03:00:00,12.88,82,1.54,clear sky,0
4688,2024-08-17 04:00:00,12.36,83,2.06,clear sky,0
4689,2024-08-17 05:00:00,11.62,82,2.06,clear sky,0
4690,2024-08-17 06:00:00,11.85,83,2.57,clear sky,0
4691,2024-08-17 07:00:00,13.32,78,2.57,clear sky,0
4692,2024-08-17 08:00:00,15.23,74,2.57,clear sky,0
4693,2024-08-17 09:00:00,16.98,67,3.09,clear sky,0
4694,2024-08-17 10:00:00,18.77,60,2.57,clear sky,0
4695,2024-08-17 11:00:00,19.98,55,2.57,few clouds,20
4696,2024-08-17 12:00:00,21.14,53,3.09,few clouds,20
4697,2024-08-17 13:00:00,21.75,49,2.06,few clouds,20
4698,2024-08-15 14:00:00,21.0,70,5.14,broken clouds,75
4699,2024-08-15 15:00:00,21.0,73,8.23,broken clouds,75
4700,2024-08-15 16:00:00,19.92,83,7.72,light intensity drizzle,75
